ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
CAF,Central African Republic,urban,Sanitation,2024,28.99421,682069.45086,Limited service
CAF,Central African Republic,total,Drinking water,2024,26.79558,1428389.5016,Limited service
CAF,Central African Republic,rural,Drinking water,2024,19.79216,589461.27953,Limited service
CAF,Central African Republic,urban,Drinking water,2024,35.66214,838928.17047,Limited service
CAF,Central African Republic,total,Hygiene,2024,61.09419,3256742.01044,No handwashing facility
CAF,Central African Republic,rural,Hygiene,2024,71.44109,2127698.78197,No handwashing facility
CAF,Central African Republic,urban,Hygiene,2024,47.9947,1129043.34388,No handwashing facility
CAF,Central African Republic,total,Sanitation,2024,24.72136,1317819.18297,Open defecation
CAF,Central African Republic,rural,Sanitation,2024,38.84615,1156938.11994,Open defecation
CAF,Central African Republic,urban,Sanitation,2024,6.83892,160881.02096,Open defecation
CAF,Central African Republic,total,Drinking water,2024,3.3369,177879.62026,Surface water
CAF,Central African Republic,rural,Drinking water,2024,5.92771,176542.27894,Surface water
CAF,Central African Republic,urban,Drinking water,2024,0.05685,1337.33583,Surface water
CAF,Central African Republic,total,Sanitation,2024,13.52588,721022.81514,Safely managed service
CAF,Central African Republic,rural,Sanitation,2024,5.70614,169943.53808,Safely managed service
CAF,Central African Republic,urban,Sanitation,2024,23.42592,551079.24986,Safely managed service
CAF,Central African Republic,total,Drinking water,2024,6.21749,331434.99452,Safely managed service
CAF,Central African Republic,rural,Drinking water,2024,2.23955,66699.63303,Safely managed service
CAF,Central African Republic,urban,Drinking water,2024,11.25368,264735.34889,Safely managed service
CAF,Central African Republic,total,Sanitation,2024,44.70325,2382991.62831,Unimproved
CAF,Central African Republic,rural,Sanitation,2024,48.71758,1450934.39051,Unimproved
CAF,Central African Republic,urban,Sanitation,2024,39.62099,932057.34149,Unimproved
CAF,Central African Republic,total,Drinking water,2024,33.36349,1778504.37065,Unimproved
CAF,Central African Republic,rural,Drinking water,2024,46.90717,1397015.71315,Unimproved
CAF,Central African Republic,urban,Drinking water,2024,16.21677,381488.78478,Unimproved
CAN,Canada,rural,Drinking water,2019,98.45579,6888601.01532,At least basic
CAN,Canada,urban,Drinking water,2019,98.58758,30351459.51636,At least basic
CAN,Canada,total,Sanitation,2019,18.4805,6982477.1879,Basic service
CAN,Canada,rural,Sanitation,2019,18.26987,1278277.8162,Basic service
CAN,Canada,urban,Sanitation,2019,18.52837,5704198.86519,Basic service
CAN,Canada,total,Drinking water,2019,1.20931,456913.46252,Basic service
CAN,Canada,total,Sanitation,2019,0,0,Limited service
CAN,Canada,rural,Sanitation,2019,0,0,Limited service
CAN,Canada,urban,Sanitation,2019,0,0,Limited service
CAN,Canada,total,Drinking water,2019,0,0,Limited service
CAN,Canada,rural,Drinking water,2019,0,0,Limited service
CAN,Canada,urban,Drinking water,2019,0,0,Limited service
CAN,Canada,total,Sanitation,2019,0,0,Open defecation
CAN,Canada,rural,Sanitation,2019,0,0,Open defecation
CAN,Canada,urban,Sanitation,2019,0,0,Open defecation
CAN,Canada,total,Drinking water,2019,0,0,Surface water
CAN,Canada,rural,Drinking water,2019,0,0,Surface water
CAN,Canada,urban,Drinking water,2019,0,0,Surface water
CAN,Canada,total,Sanitation,2019,80.27682,30330938.94102,Safely managed service
CAN,Canada,rural,Sanitation,2019,80.55951,5636462.33682,Safely managed service
CAN,Canada,urban,Sanitation,2019,80.21257,24694475.75492,Safely managed service
CAN,Canada,total,Drinking water,2019,97.35387,36783148.12348,Safely managed service
CAN,Canada,total,Sanitation,2019,1.24268,469519.17438,Unimproved
CAN,Canada,rural,Sanitation,2019,1.17062,81903.85649,Unimproved
CAN,Canada,urban,Sanitation,2019,1.25905,387615.3632,Unimproved
CAN,Canada,total,Drinking water,2019,1.43682,542873.42474,Unimproved
CAN,Canada,rural,Drinking water,2019,1.54421,108042.98468,Unimproved
CAN,Canada,urban,Drinking water,2019,1.41242,434830.48364,Unimproved
CAN,Canada,rural,Drinking water,2020,98.4565,6929501.4513,At least basic
CAN,Canada,urban,Drinking water,2020,98.504,30668004.85141,At least basic
CAN,Canada,total,Sanitation,2020,18.07811,6900758.33387,Basic service
CAN,Canada,rural,Sanitation,2020,17.89379,1259389.18118,Basic service
CAN,Canada,urban,Sanitation,2020,18.11978,5641368.58861,Basic service
CAN,Canada,total,Drinking water,2020,1.25681,479747.89836,Basic service
CAN,Canada,total,Sanitation,2020,0,0,Limited service
CAN,Canada,rural,Sanitation,2020,0,0,Limited service
CAN,Canada,urban,Sanitation,2020,0,0,Limited service
CAN,Canada,total,Drinking water,2020,0,0,Limited service
CAN,Canada,rural,Drinking water,2020,0,0,Limited service
CAN,Canada,urban,Drinking water,2020,0,0,Limited service
CAN,Canada,total,Sanitation,2020,0,0,Open defecation
CAN,Canada,rural,Sanitation,2020,0,0,Open defecation
CAN,Canada,urban,Sanitation,2020,0,0,Open defecation
CAN,Canada,total,Drinking water,2020,0,0,Surface water
CAN,Canada,rural,Drinking water,2020,0,0,Surface water
CAN,Canada,urban,Drinking water,2020,0,0,Surface water
CAN,Canada,total,Sanitation,2020,80.5949,30764605.78854,Safely managed service
CAN,Canada,rural,Sanitation,2020,80.90086,5693911.82127,Safely managed service
CAN,Canada,urban,Sanitation,2020,80.52573,25070692.49106,Safely managed service
CAN,Canada,total,Drinking water,2020,97.23844,37117760.1882,Safely managed service
CAN,Canada,total,Sanitation,2020,1.32699,506537.85365,Unimproved
CAN,Canada,rural,Sanitation,2020,1.20535,84834.01707,Unimproved
CAN,Canada,urban,Sanitation,2020,1.35449,421704.64417,Unimproved
CAN,Canada,total,Drinking water,2020,1.50476,574393.89278,Unimproved
CAN,Canada,rural,Drinking water,2020,1.5435,108633.5487,Unimproved
CAN,Canada,urban,Drinking water,2020,1.496,465761.14859,Unimproved
CAN,Canada,rural,Drinking water,2021,98.45721,6946320.3364,At least basic
CAN,Canada,urban,Drinking water,2021,98.42042,30902918.13659,At least basic
CAN,Canada,total,Sanitation,2021,17.6758,6797061.59815,Basic service
CAN,Canada,rural,Sanitation,2021,17.51766,1235900.22442,Basic service
CAN,Canada,urban,Sanitation,2021,17.71133,5561161.15417,Basic service
CAN,Canada,total,Drinking water,2021,1.30436,501578.02084,Basic service
CAN,Canada,total,Sanitation,2021,0,0,Limited service
CAN,Canada,rural,Sanitation,2021,0,0,Limited service
CAN,Canada,urban,Sanitation,2021,0,0,Limited service
CAN,Canada,total,Drinking water,2021,0,0,Limited service
CAN,Canada,rural,Drinking water,2021,0,0,Limited service
CAN,Canada,urban,Drinking water,2021,0,0,Limited service
CAN,Canada,total,Sanitation,2021,0,0,Open defecation
CAN,Canada,rural,Sanitation,2021,0,0,Open defecation
CAN,Canada,urban,Sanitation,2021,0,0,Open defecation
CAN,Canada,total,Drinking water,2021,0,0,Surface water
CAN,Canada,rural,Drinking water,2021,0,0,Surface water
CAN,Canada,urban,Drinking water,2021,0,0,Surface water
CAN,Canada,total,Sanitation,2021,80.91277,31114242.38361,Safely managed service
CAN,Canada,rural,Sanitation,2021,81.24226,5731776.65306,Safely managed service
CAN,Canada,urban,Sanitation,2021,80.83874,25382465.61882,Safely managed service
CAN,Canada,total,Drinking water,2021,97.12281,37347660.61,Safely managed service
CAN,Canada,total,Sanitation,2021,1.41143,542753.18856,Unimproved
CAN,Canada,rural,Sanitation,2021,1.24008,87489.6814,Unimproved
CAN,Canada,urban,Sanitation,2021,1.44993,455263.14473,Unimproved
CAN,Canada,total,Drinking water,2021,1.57283,604818.38878,Unimproved
CAN,Canada,rural,Drinking water,2021,1.54279,108846.1636,Unimproved
CAN,Canada,urban,Drinking water,2021,1.57958,495971.86341,Unimproved
CAN,Canada,rural,Drinking water,2022,98.45793,6974860.38797,At least basic
CAN,Canada,urban,Drinking water,2022,98.33683,31209313.74468,At least basic
CAN,Canada,total,Sanitation,2022,17.28859,6711649.57944,Basic service
CAN,Canada,rural,Sanitation,2022,17.14749,1214746.00598,Basic service
CAN,Canada,urban,Sanitation,2022,17.32009,5496903.1679,Basic service
CAN,Canada,total,Drinking water,2022,1.35198,524855.04452,Basic service
CAN,Canada,total,Sanitation,2022,0,0,Limited service
CAN,Canada,rural,Sanitation,2022,0,0,Limited service
CAN,Canada,urban,Sanitation,2022,0,0,Limited service
CAN,Canada,total,Drinking water,2022,0,0,Limited service
CAN,Canada,rural,Drinking water,2022,0,0,Limited service
CAN,Canada,urban,Drinking water,2022,0,0,Limited service
CAN,Canada,total,Sanitation,2022,0,0,Open defecation
CAN,Canada,rural,Sanitation,2022,0,0,Open defecation
CAN,Canada,urban,Sanitation,2022,0,0,Open defecation
CAN,Canada,total,Drinking water,2022,0,0,Surface water
CAN,Canada,rural,Drinking water,2022,0,0,Surface water
CAN,Canada,urban,Drinking water,2022,0,0,Surface water
CAN,Canada,total,Sanitation,2022,81.29977,31561593.01952,Safely managed service
CAN,Canada,rural,Sanitation,2022,81.61243,5781508.01856,Safely managed service
CAN,Canada,urban,Sanitation,2022,81.22998,25780084.76601,Safely managed service
CAN,Canada,total,Drinking water,2022,97.00695,37659319.38834,Safely managed service
CAN,Canada,total,Sanitation,2022,1.41164,548016.50396,Unimproved
CAN,Canada,rural,Sanitation,2022,1.24008,87848.51084,Unimproved
CAN,Canada,urban,Sanitation,2022,1.44993,460167.77808,Unimproved
CAN,Canada,total,Drinking water,2022,1.64107,637084.58304,Unimproved
CAN,Canada,rural,Drinking water,2022,1.54207,109242.11203,Unimproved
CAN,Canada,urban,Drinking water,2022,1.66317,527842.25532,Unimproved
CAN,Canada,rural,Drinking water,2023,98.45864,7018201.15439,At least basic
CAN,Canada,urban,Drinking water,2023,98.25325,31609085.77536,At least basic
CAN,Canada,total,Sanitation,2023,17.28878,6794337.38803,Basic service
CAN,Canada,rural,Sanitation,2023,17.14749,1222285.41586,Basic service
CAN,Canada,urban,Sanitation,2023,17.32009,5572051.21686,Basic service
CAN,Canada,total,Drinking water,2023,1.3997,550069.82484,Basic service
CAN,Canada,total,Sanitation,2023,0,0,Limited service
CAN,Canada,rural,Sanitation,2023,0,0,Limited service
CAN,Canada,urban,Sanitation,2023,0,0,Limited service
CAN,Canada,total,Drinking water,2023,0,0,Limited service
CAN,Canada,rural,Drinking water,2023,0,0,Limited service
CAN,Canada,urban,Drinking water,2023,0,0,Limited service
CAN,Canada,total,Sanitation,2023,0,0,Open defecation
CAN,Canada,rural,Sanitation,2023,0,0,Open defecation
CAN,Canada,urban,Sanitation,2023,0,0,Open defecation
CAN,Canada,total,Drinking water,2023,0,0,Surface water
CAN,Canada,rural,Drinking water,2023,0,0,Surface water
CAN,Canada,urban,Drinking water,2023,0,0,Surface water
CAN,Canada,total,Sanitation,2023,81.29935,31949916.32438,Safely managed service
CAN,Canada,rural,Sanitation,2023,81.61243,5817391.37069,Safely managed service
CAN,Canada,urban,Sanitation,2023,81.22998,26132523.76899,Safely managed service
CAN,Canada,total,Drinking water,2023,96.8908,38077218.54109,Safely managed service
CAN,Canada,total,Sanitation,2023,1.41187,554851.53471,Unimproved
CAN,Canada,rural,Sanitation,2023,1.24008,88393.74904,Unimproved
CAN,Canada,urban,Sanitation,2023,1.44993,466458.72221,Unimproved
CAN,Canada,total,Drinking water,2023,1.7095,671816.63805,Unimproved
CAN,Canada,rural,Drinking water,2023,1.54136,109869.34561,Unimproved
CAN,Canada,urban,Drinking water,2023,1.74675,561948.22464,Unimproved
CAN,Canada,rural,Drinking water,2024,98.45864,7051199.07473,At least basic
CAN,Canada,urban,Drinking water,2024,98.25325,32011737.41042,At least basic
CAN,Canada,total,Sanitation,2024,17.28899,6871063.24065,Basic service
CAN,Canada,rural,Sanitation,2024,17.14749,1228032.31252,Basic service
CAN,Canada,urban,Sanitation,2024,17.32009,5643030.66716,Basic service
CAN,Canada,total,Drinking water,2024,1.39994,556369.46941,Basic service
CAN,Canada,total,Sanitation,2024,0,0,Limited service
CAN,Canada,rural,Sanitation,2024,0,0,Limited service
CAN,Canada,urban,Sanitation,2024,0,0,Limited service
CAN,Canada,total,Drinking water,2024,0,0,Limited service
CAN,Canada,rural,Drinking water,2024,0,0,Limited service
CAN,Canada,urban,Drinking water,2024,0,0,Limited service
CAN,Canada,total,Sanitation,2024,0,0,Open defecation
CAN,Canada,rural,Sanitation,2024,0,0,Open defecation
CAN,Canada,urban,Sanitation,2024,0,0,Open defecation
CAN,Canada,total,Drinking water,2024,0,0,Surface water
CAN,Canada,rural,Drinking water,2024,0,0,Surface water
CAN,Canada,urban,Drinking water,2024,0,0,Surface water
CAN,Canada,total,Sanitation,2024,81.2989,32310157.0602,Safely managed service
CAN,Canada,rural,Sanitation,2024,81.61243,5844743.36771,Safely managed service
CAN,Canada,urban,Sanitation,2024,81.22998,26465412.34092,Safely managed service
CAN,Canada,total,Drinking water,2024,96.89032,38506568.65847,Safely managed service
CAN,Canada,total,Sanitation,2024,1.41212,561209.41192,Unimproved
CAN,Canada,rural,Sanitation,2024,1.24008,88809.35552,Unimproved
CAN,Canada,urban,Sanitation,2024,1.44993,472400.69625,Unimproved
CAN,Canada,total,Drinking water,2024,1.70974,679491.87993,Unimproved
CAN,Canada,rural,Drinking water,2024,1.54136,110385.92527,Unimproved
CAN,Canada,urban,Drinking water,2024,1.74675,569106.58958,Unimproved
CHE,Switzerland,rural,Drinking water,2019,100,2243108.5,At least basic
CHE,Switzerland,urban,Drinking water,2019,100,6334415.5,At least basic
CHE,Switzerland,total,Sanitation,2019,0.44875,38491.36195,Basic service
CHE,Switzerland,rural,Sanitation,2019,0.99197,22250.98885,Basic service
CHE,Switzerland,urban,Sanitation,2019,0.25638,16240.37593,Basic service
CHE,Switzerland,total,Drinking water,2019,3.3,283058.28791,Basic service
CHE,Switzerland,total,Sanitation,2019,0.10013,8588.35989,Limited service
CHE,Switzerland,rural,Sanitation,2019,0.1002,2247.60371,Limited service
CHE,Switzerland,urban,Sanitation,2019,0.1001,6340.75626,Limited service
CHE,Switzerland,total,Drinking water,2019,0,0,Limited service
CHE,Switzerland,rural,Drinking water,2019,0,0,Limited service
CHE,Switzerland,urban,Drinking water,2019,0,0,Limited service
CHE,Switzerland,total,Sanitation,2019,0,0,Open defecation
CHE,Switzerland,rural,Sanitation,2019,0,0,Open defecation
CHE,Switzerland,urban,Sanitation,2019,0,0,Open defecation
CHE,Switzerland,total,Drinking water,2019,0,0,Surface water
CHE,Switzerland,rural,Drinking water,2019,0,0,Surface water
CHE,Switzerland,urban,Drinking water,2019,0,0,Surface water
CHE,Switzerland,total,Sanitation,2019,99.45113,8530444.20329,Safely managed service
CHE,Switzerland,rural,Sanitation,2019,98.90783,2218609.90809,Safely managed service
CHE,Switzerland,urban,Sanitation,2019,99.64352,6311834.36841,Safely managed service
CHE,Switzerland,total,Drinking water,2019,96.7,8294465.63623,Safely managed service
